Year,Month,Quarter,Region,Product,Revenue,Cost,Profit,Profit_Margin_pct,Active_Customers,New_Customers,Churned_Customers,Usage_Units,Customer_Satisfaction,NPS_Score,Support_Tickets,Marketing_Spend,Features_Released,Avg_Revenue_per_Customer,Churn_Rate_pct
2023,6,Q2,North America,AI Platform,172039.7,84446.14,87593.56,50.91,103,13,2,5915,8.17,38.6,133,45833.19,1,1670.29,1.79
2023,7,Q3,Asia-Pacific,AI Consulting,108952.07,66253.58,42698.48,39.19,20,1,1,540,8.59,47.9,24,19090.23,1,5447.6,3.59
2023,7,Q3,Asia-Pacific,AI Education,13371.11,5622.19,7748.92,57.95,53,7,3,145,8.81,45.4,57,10681.82,5,252.29,5.65
2023,7,Q3,Asia-Pacific,AI Hardware,14518.43,9718.49,4799.93,33.06,12,4,1,15,7.09,18.4,15,10126.96,0,1209.87,7.7
2023,7,Q3,Asia-Pacific,AI Platform,141158.98,76775.34,64383.64,45.61,108,17,5,4543,8.37,34.8,153,36975.7,3,1307.03,4.27
2023,7,Q3,Europe,AI Consulting,94481.85,53497.68,40984.18,43.38,12,3,1,428,9.18,43.0,10,20568.98,0,7873.49,4.69
2023,7,Q3,Europe,AI Platform,118056.5,62012.92,56043.58,47.47,56,15,3,3782,8.04,27.0,76,31879.23,0,2108.15,5.59
2023,7,Q3,Latin America,AI Consulting,55560.85,26922.07,28638.78,51.54,10,5,0,254,8.94,42.3,12,11961.95,0,5556.09,3.67
2023,7,Q3,Latin America,AI Education,7861.64,3539.89,4321.74,54.97,24,9,1,84,8.31,39.8,43,4315.89,2,327.57,3.94
2023,7,Q3,Latin America,AI Platform,71864.91,39495.48,32369.42,45.04,40,8,0,2328,8.14,41.8,58,15367.53,0,1796.62,0.02
2023,7,Q3,North America,AI Consulting,124059.2,65252.79,58806.41,47.4,21,1,1,680,9.1,44.6,23,29393.88,1,5907.58,6.14
2023,7,Q3,North America,AI Education,16101.05,6842.88,9258.17,57.5,48,8,3,161,8.54,31.5,55,12524.04,1,335.44,5.43
2023,7,Q3,North America,AI Hardware,19941.93,13144.3,6797.63,34.09,13,2,1,19,7.44,30.5,15,17438.99,0,1533.99,7.11
2023,7,Q3,North America,AI Platform,170602.85,81702.56,88900.29,52.11,100,12,4,5481,8.5,40.1,133,52001.33,1,1706.03,3.89
2023,8,Q3,Asia-Pacific,AI Consulting,89080.5,43161.77,45918.73,51.55,17,3,0,387,8.97,59.5,18,18557.52,0,5240.03,0.1
2023,8,Q3,Asia-Pacific,AI Hardware,15386.49,9295.09,6091.41,39.59,13,1,1,12,7.37,24.2,19,15252.37,1,1183.58,4.59
2023,8,Q3,Asia-Pacific,AI Platform,110579.35,40131.56,70447.79,63.71,66,19,2,3892,8.39,45.1,78,42601.68,2,1675.44,2.83
2023,8,Q3,Europe,AI Consulting,106098.77,49278.34,56820.43,53.55,12,2,1,553,8.95,51.2,9,17929.4,1,8841.56,6.88
2023,8,Q3,Europe,AI Education,11243.18,4686.75,6556.43,58.31,39,9,3,112,8.13,35.7,54,9626.15,1,288.29,6.81
2023,8,Q3,Europe,AI Hardware,18331.81,12380.92,5950.89,32.46,9,1,0,21,7.32,30.8,15,12305.54,1,2036.87,3.28
2023,8,Q3,Europe,AI Platform,103548.73,54462.91,49085.83,47.4,81,16,5,3129,8.46,34.0,83,28551.83,0,1278.38,6.59
2023,8,Q3,Latin America,AI Consulting,57600.82,27806.29,29794.53,51.73,8,7,0,232,8.72,43.7,13,12544.54,2,7200.1,2.05
2023,8,Q3,Latin America,AI Education,6502.62,2813.7,3688.92,56.73,22,3,0,72,8.48,38.9,25,5985.7,2,295.57,1.7
2023,8,Q3,Latin America,AI Hardware,8387.52,4922.66,3464.86,41.31,6,3,0,9,7.29,20.2,8,8331.13,2,1397.92,0.36
2023,8,Q3,Latin America,AI Platform,72958.63,39807.66,33150.97,45.44,42,11,1,2156,8.36,40.4,55,16313.11,5,1737.11,2.3
2023,8,Q3,North America,AI Consulting,97591.42,54712.94,42878.48,43.94,18,0,0,468,8.85,39.0,16,24241.87,0,5421.75,0.0
2023,8,Q3,North America,AI Education,10370.12,4949.49,5420.62,52.27,57,7,4,104,8.06,42.2,92,9032.02,2,181.93,7.6
2023,8,Q3,North America,AI Hardware,16363.83,11179.54,5184.29,31.68,11,2,1,16,7.88,36.0,18,12742.79,0,1487.62,4.77
2023,8,Q3,North America,AI Platform,89727.31,38765.88,50961.43,56.8,74,19,3,2849,7.92,39.3,109,41158.66,3,1212.53,4.43
2023,9,Q3,Asia-Pacific,AI Consulting,85950.33,54797.42,31152.91,36.25,15,3,0,487,9.09,46.9,12,25021.46,0,5730.02,2.01
2023,9,Q3,Asia-Pacific,AI Education,11624.53,4156.3,7468.24,64.25,52,12,1,100,8.49,50.9,72,11290.18,2,223.55,2.19
2023,9,Q3,Asia-Pacific,AI Hardware,16577.43,11988.01,4589.42,27.68,13,0,1,14,6.97,29.3,23,11766.58,1,1275.19,5.22
2023,9,Q3,Asia-Pacific,AI Platform,119600.75,61789.22,57811.53,48.34,99,21,2,4043,7.97,44.9,130,39831.13,5,1208.09,1.56
2023,9,Q3,Europe,AI Consulting,81912.23,49545.43,32366.8,39.51,12,5,0,408,8.46,45.3,11,21149.55,0,6826.02,3.57
2023,9,Q3,Europe,AI Education,11264.54,5649.01,5615.53,49.85,37,6,1,129,8.63,40.0,46,6457.06,1,304.45,2.9
2023,9,Q3,Europe,AI Hardware,15313.59,10820.29,4493.3,29.34,8,5,0,12,7.31,22.5,10,8804.41,1,1914.2,0.93
2023,9,Q3,Europe,AI Platform,100085.58,42183.04,57902.54,57.85,75,17,3,3237,8.16,36.1,105,24086.97,2,1334.47,3.85
2023,9,Q3,Latin America,AI Consulting,55050.06,31478.35,23571.71,42.82,10,4,0,280,8.68,35.6,12,9672.55,2,5505.01,3.02
2023,9,Q3,Latin America,AI Education,8211.57,3657.62,4553.95,55.46,27,10,1,67,8.57,40.7,24,6064.69,4,304.13,3.21
2023,9,Q3,Latin America,AI Hardware,7445.1,5370.44,2074.66,27.87,6,1,0,8,7.13,19.6,11,6216.24,0,1240.85,2.3
2023,9,Q3,Latin America,AI Platform,83391.17,35337.01,48054.16,57.62,43,13,2,2951,8.38,45.5,56,19515.96,2,1939.33,5.53
2023,9,Q3,North America,AI Education,15973.79,5562.45,10411.34,65.18,56,6,4,169,8.59,42.7,74,11300.93,2,285.25,7.76
2023,9,Q3,North America,AI Hardware,20551.8,13388.32,7163.48,34.86,13,0,0,20,7.23,49.2,25,15276.91,0,1580.91,3.18
2023,9,Q3,North America,AI Platform,155189.0,63294.51,91894.49,59.21,80,16,5,3805,8.3,47.1,100,53738.78,1,1939.86,6.0
2023,10,Q4,Asia-Pacific,AI Consulting,100326.1,62418.91,37907.19,37.78,14,2,1,595,8.82,45.7,17,26231.52,0,7166.15,6.28
2023,10,Q4,Asia-Pacific,AI Education,11877.05,6381.4,5495.65,46.27,52,10,4,111,8.51,40.1,47,6609.14,3,228.4,7.12
2023,10,Q4,Asia-Pacific,AI Hardware,17120.03,11130.3,5989.73,34.99,11,1,0,15,7.39,30.5,18,15356.17,0,1556.37,3.47
2023,10,Q4,Asia-Pacific,AI Platform,120169.15,42372.25,77796.9,64.74,99,18,5,3920,8.07,39.9,130,37880.85,2,1213.83,5.01
2023,10,Q4,Europe,AI Consulting,77106.13,50033.09,27073.04,35.11,14,4,0,427,8.89,44.2,19,25465.11,3,5507.58,2.88
2023,10,Q4,Europe,AI Education,10168.0,5014.87,5153.12,50.68,35,4,3,103,8.52,48.6,43,7157.99,1,290.51,9.51
2023,10,Q4,Europe,AI Hardware,11204.02,7649.86,3554.16,31.72,8,0,1,12,7.26,28.0,23,11129.99,2,1400.5,7.47
2023,10,Q4,Europe,AI Platform,114581.07,56665.85,57915.21,50.55,77,13,2,3421,8.19,34.6,100,35884.19,1,1488.07,2.63
2023,10,Q4,Latin America,AI Consulting,47902.1,21935.92,25966.18,54.21,9,3,0,221,8.84,52.4,20,10750.8,1,5322.46,3.36
2023,10,Q4,Latin America,AI Education,7394.41,4034.78,3359.63,45.43,21,8,1,76,7.95,41.8,21,5802.29,1,352.11,6.02
2023,10,Q4,Latin America,AI Hardware,9221.84,6556.03,2665.81,28.91,6,2,0,7,7.49,32.6,10,5754.07,0,1536.97,3.17
2023,10,Q4,Latin America,AI Platform,77406.21,39649.28,37756.92,48.78,39,19,1,2058,8.75,41.5,40,19753.47,3,1984.77,2.21
2023,10,Q4,North America,AI Consulting,99804.84,45060.29,54744.55,54.85,18,5,1,409,8.65,39.7,17,20933.51,1,5544.71,4.04
2023,10,Q4,North America,AI Education,15168.88,4990.06,10178.82,67.1,40,8,1,173,8.71,44.3,41,11601.71,3,379.22,3.39
2023,10,Q4,North America,AI Hardware,17965.98,13362.21,4603.77,25.62,12,2,0,18,7.14,15.2,21,12306.91,0,1497.17,1.64
2023,10,Q4,North America,AI Platform,114013.5,60853.2,53160.29,46.63,81,19,0,3422,7.89,37.3,133,39631.35,4,1407.57,0.39
2023,11,Q4,Asia-Pacific,AI Consulting,104744.79,61634.04,43110.75,41.16,15,1,1,607,8.55,38.2,25,27966.02,1,6982.99,8.68
2023,11,Q4,Asia-Pacific,AI Education,11844.9,4441.91,7402.98,62.5,46,11,3,127,8.61,41.0,46,8059.94,1,257.5,7.35
2023,11,Q4,Asia-Pacific,AI Hardware,21281.98,11847.02,9434.97,44.33,9,2,0,20,7.37,36.2,18,10170.66,0,2364.66,3.86
2023,11,Q4,Asia-Pacific,AI Platform,126773.4,69099.93,57673.47,45.49,88,24,2,3550,8.18,38.6,140,48978.08,2,1440.61,2.12
2023,11,Q4,Europe,AI Consulting,101674.62,63691.34,37983.29,37.36,12,4,1,593,8.6,39.1,18,16497.79,2,8472.89,5.29
2023,11,Q4,Europe,AI Education,10245.83,4111.51,6134.31,59.87,28,6,2,86,8.15,35.7,27,9418.48,4,365.92,5.55
2023,11,Q4,Europe,AI Hardware,17763.11,12557.24,5205.87,29.31,8,0,0,19,7.4,26.9,14,11952.18,0,2220.39,4.81
2023,11,Q4,Europe,AI Platform,124540.81,47955.96,76584.85,61.49,87,16,3,3830,8.24,35.4,134,41708.57,1,1431.5,3.83
2023,11,Q4,Latin America,AI Consulting,47711.97,25094.5,22617.48,47.4,10,3,0,214,8.99,41.7,4,15723.1,1,4771.2,0.0
2023,11,Q4,Latin America,AI Education,7694.67,2338.38,5356.28,69.61,25,2,2,74,8.24,43.3,35,4236.62,4,307.79,8.17
2023,11,Q4,Latin America,AI Hardware,9062.71,6561.44,2501.27,27.6,6,1,0,7,7.62,31.1,6,6391.81,0,1510.45,5.1
2023,11,Q4,Latin America,AI Platform,80202.92,31942.75,48260.17,60.17,58,21,1,2296,8.21,36.4,68,20577.23,5,1382.81,2.56
2023,11,Q4,North America,AI Education,14124.24,6300.34,7823.9,55.39,36,11,0,167,8.35,43.8,46,12391.54,2,392.34,1.34
2023,11,Q4,North America,AI Hardware,16482.52,10060.13,6422.39,38.96,10,1,0,18,8.0,37.1,11,17418.91,1,1648.25,3.29
2023,11,Q4,North America,AI Platform,132189.85,50097.54,82092.31,62.1,109,15,5,4659,8.33,36.6,145,42052.03,3,1212.75,4.71
2023,12,Q4,Asia-Pacific,AI Consulting,111998.58,72560.85,39437.73,35.21,19,1,1,618,8.58,41.1,19,29931.8,2,5894.66,6.6
2023,12,Q4,Asia-Pacific,AI Hardware,18260.25,10884.64,7375.6,40.39,11,3,1,15,7.06,25.4,21,13122.17,0,1660.02,5.85
2023,12,Q4,Asia-Pacific,AI Platform,126439.55,49048.15,77391.4,61.21,83,15,1,3798,8.32,42.1,115,46012.48,0,1523.37,1.55
2023,12,Q4,Europe,AI Consulting,83195.14,49756.76,33438.38,40.19,12,1,1,383,9.09,47.3,10,18045.88,3,6932.93,7.93
2023,12,Q4,Europe,AI Education,11527.84,4894.98,6632.86,57.54,31,7,1,104,8.59,50.9,43,9878.15,2,371.87,4.52
2023,12,Q4,Europe,AI Hardware,14629.93,8418.58,6211.35,42.46,8,0,0,13,7.42,20.2,12,12947.87,0,1828.74,3.22
2023,12,Q4,Europe,AI Platform,122078.83,56955.11,65123.72,53.35,60,13,2,4176,7.92,39.1,108,25670.15,0,2034.65,3.22
2023,12,Q4,Latin America,AI Education,8146.31,3412.25,4734.05,58.11,18,10,0,92,8.49,37.2,24,5706.02,3,452.57,0.6
2023,12,Q4,Latin America,AI Hardware,10054.69,6184.11,3870.57,38.5,6,0,0,9,7.43,24.0,12,6152.55,0,1675.78,4.23
2023,12,Q4,Latin America,AI Platform,80843.33,41878.89,38964.45,48.2,50,12,0,2567,8.13,38.4,69,19593.65,1,1616.87,0.29
2023,12,Q4,North America,AI Consulting,123477.98,72385.5,51092.48,41.38,19,2,1,510,8.84,44.7,14,22548.99,1,6498.84,4.39
2023,12,Q4,North America,AI Education,15102.67,5891.77,9210.89,60.99,46,7,2,156,8.46,46.8,49,11287.16,1,328.32,4.01
2023,12,Q4,North America,AI Hardware,20174.96,11596.19,8578.76,42.52,14,1,1,21,6.98,19.9,15,11878.67,0,1441.07,6.08
2023,12,Q4,North America,AI Platform,145136.85,72232.44,72904.42,50.23,100,18,5,5176,7.92,37.0,122,43885.72,3,1451.37,5.26
2024,1,Q1,Asia-Pacific,AI Consulting,116226.64,70122.26,46104.38,39.67,23,3,0,605,9.06,58.4,20,18252.86,1,5053.33,2.06
2024,1,Q1,Asia-Pacific,AI Education,15806.3,8345.86,7460.44,47.2,44,11,2,144,7.75,31.0,66,8764.44,1,359.23,5.51
2024,1,Q1,Asia-Pacific,AI Hardware,20841.17,11516.57,9324.6,44.74,11,3,0,24,7.28,32.3,17,16674.38,0,1894.65,3.36
2024,1,Q1,Asia-Pacific,AI Platform,165404.81,65740.42,99664.39,60.25,111,19,5,5300,8.0,39.1,165,40367.73,0,1490.13,4.79
2024,1,Q1,Europe,AI Consulting,98245.48,56188.95,42056.53,42.81,16,3,1,503,9.26,57.5,15,21904.94,0,6140.34,4.31
2024,1,Q1,Europe,AI Education,14421.59,4383.23,10038.36,69.61,39,10,2,157,8.37,42.0,44,5817.97,2,369.78,4.83
2024,1,Q1,Europe,AI Hardware,19514.83,14052.08,5462.76,27.99,12,4,1,15,7.49,36.1,24,10324.49,2,1626.24,8.26
2024,1,Q1,Europe,AI Platform,131974.27,53602.02,78372.25,59.38,76,19,1,3839,8.66,51.8,78,41868.19,1,1736.5,0.76
2024,1,Q1,Latin America,AI Consulting,63886.91,35898.17,27988.75,43.81,9,0,0,362,9.01,47.5,13,13286.31,2,7098.55,3.05
2024,1,Q1,Latin America,AI Hardware,11000.78,8130.39,2870.39,26.09,6,3,0,11,7.41,26.0,12,4911.46,0,1833.46,3.88
2024,1,Q1,North America,AI Consulting,124328.54,75327.32,49001.21,39.41,22,3,1,722,8.71,42.5,30,31480.39,0,5651.3,4.62
2024,1,Q1,North America,AI Education,16694.26,5469.9,11224.36,67.23,60,7,4,194,8.62,47.4,78,11603.52,2,278.24,6.54
2024,1,Q1,North America,AI Hardware,22967.59,12905.04,10062.55,43.81,10,2,1,20,7.55,25.9,9,16945.26,0,2296.76,5.39
2024,2,Q1,Asia-Pacific,AI Consulting,142978.1,76868.02,66110.08,46.24,21,4,0,720,9.26,51.8,31,25715.96,4,6808.48,0.02
2024,2,Q1,Asia-Pacific,AI Education,16674.47,5933.1,10741.36,64.42,52,9,3,191,8.28,30.7,66,8801.67,3,320.66,5.57
2024,2,Q1,Asia-Pacific,AI Hardware,20236.12,13701.47,6534.65,32.29,11,1,0,17,7.45,21.6,25,10738.92,0,1839.65,1.81
2024,2,Q1,Asia-Pacific,AI Platform,146776.96,63532.24,83244.72,56.72,104,19,7,4182,8.66,43.4,122,44150.65,6,1411.32,7.1
2024,2,Q1,Europe,AI Consulting,94953.37,59872.86,35080.5,36.94,17,1,1,510,8.72,47.9,19,23678.53,1,5585.49,6.06
2024,2,Q1,Europe,AI Education,11740.76,4856.55,6884.2,58.64,45,11,1,102,8.95,39.4,48,10332.04,3,260.91,3.17
2024,2,Q1,Europe,AI Hardware,19122.76,10517.7,8605.06,45.0,10,4,1,22,7.2,27.9,24,12314.98,1,1912.28,5.29
2024,2,Q1,Europe,AI Platform,162606.88,75978.94,86627.94,53.27,88,15,2,5712,8.21,46.4,103,33564.55,0,1847.81,2.82
2024,2,Q1,Latin America,AI Consulting,66178.16,30869.67,35308.49,53.35,10,3,0,323,8.93,46.9,5,16765.31,1,6617.82,4.46
2024,2,Q1,Latin America,AI Education,8612.08,3637.04,4975.04,57.77,22,6,0,100,7.97,34.3,29,5039.45,3,391.46,1.17
2024,2,Q1,Latin America,AI Hardware,8907.68,5273.48,3634.2,40.8,6,3,0,10,7.48,30.8,15,6953.35,0,1484.61,1.56
2024,2,Q1,Latin America,AI Platform,98436.36,43250.85,55185.51,56.06,49,20,1,2680,8.37,45.6,63,24747.27,1,2008.91,1.3
2024,2,Q1,North America,AI Consulting,126956.6,72693.44,54263.16,42.74,24,3,1,673,8.99,60.0,33,33975.61,1,5289.86,4.08
2024,2,Q1,North America,AI Education,17726.87,9119.44,8607.43,48.56,55,3,3,148,8.13,38.8,85,11731.72,2,322.31,4.55
2024,2,Q1,North America,AI Hardware,19163.58,12335.35,6828.23,35.63,12,0,0,20,7.53,24.4,21,13465.35,1,1596.96,3.75
2024,2,Q1,North America,AI Platform,156736.49,66228.59,90507.9,57.75,112,15,2,4680,8.6,41.7,129,50965.08,3,1399.43,1.81
2024,3,Q1,Asia-Pacific,AI Consulting,128732.72,62135.78,66596.94,51.73,22,0,1,766,8.64,45.5,14,20497.77,0,5851.49,3.57
2024,3,Q1,Asia-Pacific,AI Education,20349.53,8731.48,11618.05,57.09,36,9,3,222,8.45,42.9,37,12540.29,2,565.26,6.97
2024,3,Q1,Asia-Pacific,AI Hardware,23343.31,15297.0,8046.32,34.47,9,3,0,27,7.73,42.4,14,16429.19,1,2593.7,1.5
2024,3,Q1,Asia-Pacific,AI Platform,173968.61,62285.46,111683.15,64.2,111,20,7,4691,7.73,24.8,155,44542.77,2,1567.28,6.02
2024,3,Q1,Europe,AI Consulting,115229.16,56550.3,58678.87,50.92,18,4,0,469,8.91,47.6,18,15956.42,2,6401.62,2.68
2024,3,Q1,Europe,AI Education,12112.79,3703.33,8409.46,69.43,33,9,0,103,8.85,48.3,45,9113.79,2,367.05,0.78
2024,3,Q1,Europe,AI Hardware,17077.0,10999.17,6077.82,35.59,8,3,1,17,7.4,30.8,12,14168.41,2,2134.62,7.37
2024,3,Q1,Europe,AI Platform,168701.28,73075.79,95625.48,56.68,93,20,0,5779,8.08,35.6,140,26689.63,0,1813.99,0.0
2024,3,Q1,Latin America,AI Consulting,84509.3,49528.4,34980.9,41.39,8,8,0,464,9.32,48.8,9,14431.98,1,10563.66,2.57
2024,3,Q1,Latin America,AI Education,10646.36,4756.53,5889.82,55.32,31,8,2,104,8.57,44.4,35,4905.01,2,343.43,5.87
2024,3,Q1,Latin America,AI Hardware,10874.57,7796.94,3077.63,28.3,7,2,0,12,7.26,26.6,9,8047.03,0,1553.51,0.32
2024,3,Q1,Latin America,AI Platform,103928.88,52408.65,51520.23,49.57,55,27,2,3302,8.68,46.0,72,26021.25,1,1889.62,3.32
2024,3,Q1,North America,AI Consulting,145457.05,92922.35,52534.7,36.12,22,3,1,765,9.2,47.1,26,26652.98,0,6611.68,2.77
2024,3,Q1,North America,AI Hardware,18047.93,10460.9,7587.03,42.04,15,2,0,20,7.59,30.1,15,16697.59,1,1203.2,1.82
2024,3,Q1,North America,AI Platform,167941.98,66511.19,101430.79,60.4,109,13,2,4195,8.17,39.0,141,45798.55,2,1540.75,2.27
2024,4,Q2,Asia-Pacific,AI Education,15733.49,6497.47,9236.02,58.7,36,7,3,157,8.25,33.5,53,7781.63,0,437.04,7.17
2024,4,Q2,Asia-Pacific,AI Hardware,15494.94,11366.24,4128.7,26.65,13,4,1,14,7.43,26.7,15,11142.21,2,1191.92,7.09
2024,4,Q2,Europe,AI Consulting,99078.23,53638.95,45439.28,45.86,18,5,0,465,9.03,39.8,17,18832.68,0,5504.35,1.97
2024,4,Q2,Europe,AI Education,16046.09,7049.24,8996.85,56.07,37,6,2,133,8.3,35.3,37,8684.24,2,433.68,5.81
2024,4,Q2,Europe,AI Hardware,20288.51,14497.59,5790.93,28.54,9,2,0,17,7.9,34.0,18,13837.55,0,2254.28,5.38
2024,4,Q2,Latin America,AI Education,9298.98,4213.6,5085.38,54.69,20,10,2,97,8.58,39.1,19,4788.69,2,464.95,7.95
2024,4,Q2,Latin America,AI Hardware,12500.86,8504.72,3996.14,31.97,5,2,0,11,7.34,26.4,11,7820.28,2,2500.17,0.92
2024,4,Q2,North America,AI Consulting,111945.2,62516.69,49428.5,44.15,18,4,1,619,8.93,46.3,19,23533.94,1,6219.18,3.28
2024,4,Q2,North America,AI Education,18256.3,8518.64,9737.65,53.34,45,5,2,192,8.8,40.1,35,12494.37,3,405.7,3.88
2024,4,Q2,North America,AI Hardware,22811.61,13548.96,9262.65,40.6,10,6,0,25,7.59,31.4,17,14030.97,1,2281.16,4.82
2024,4,Q2,North America,AI Platform,212425.05,106009.38,106415.67,50.1,100,20,4,7355,8.41,49.7,132,31335.95,0,2124.25,4.01
2024,5,Q2,Asia-Pacific,AI Consulting,136498.21,62284.74,74213.47,54.37,18,4,1,654,9.15,52.3,15,20233.7,3,7583.23,3.84
2024,5,Q2,Asia-Pacific,AI Education,16475.69,8646.53,7829.16,47.52,42,13,2,187,7.67,38.4,61,12319.6,4,392.28,4.93
2024,5,Q2,Asia-Pacific,AI Hardware,25663.23,18066.97,7596.26,29.6,10,1,1,24,7.43,26.1,21,10145.85,0,2566.32,5.05
2024,5,Q2,Asia-Pacific,AI Platform,214697.04,107808.6,106888.44,49.79,115,14,5,5375,8.02,27.4,174,46257.24,0,1866.93,4.29
2024,5,Q2,Europe,AI Consulting,97877.38,52533.65,45343.74,46.33,17,1,0,434,9.24,47.8,18,14515.28,0,5757.49,2.66
2024,5,Q2,Europe,AI Hardware,15800.13,8927.65,6872.49,43.5,11,1,0,18,7.7,34.9,17,10858.49,0,1436.38,2.22
2024,5,Q2,Latin America,AI Consulting,74471.92,34498.96,39972.96,53.68,8,2,0,331,9.23,46.5,8,16300.39,1,9308.99,4.71
2024,5,Q2,Latin America,AI Education,8989.48,4503.45,4486.03,49.9,23,13,1,106,8.31,39.2,37,3745.09,1,390.85,2.48
2024,5,Q2,Latin America,AI Platform,96834.99,37140.04,59694.95,61.65,57,14,3,2677,8.23,47.2,77,17438.53,1,1698.86,4.51
2024,5,Q2,North America,AI Education,19644.12,9414.62,10229.5,52.07,63,10,0,161,8.8,43.8,57,7372.78,0,311.81,0.0
2024,5,Q2,North America,AI Hardware,18555.7,11003.09,7552.61,40.7,10,1,1,21,7.84,36.2,6,16642.11,1,1855.57,6.58
2024,5,Q2,North America,AI Platform,139968.87,70969.29,68999.59,49.3,126,24,3,4574,8.25,37.0,157,35068.2,3,1110.86,2.04
2024,6,Q2,Asia-Pacific,AI Consulting,130355.93,60730.84,69625.09,53.41,14,4,0,636,9.23,46.8,14,29055.61,3,9311.14,3.34
2024,6,Q2,Asia-Pacific,AI Hardware,20169.89,14255.83,5914.06,29.32,13,1,1,17,7.0,28.6,12,12991.52,0,1551.53,7.61
2024,6,Q2,Asia-Pacific,AI Platform,178754.29,91803.74,86950.55,48.64,84,6,2,4720,8.33,38.7,103,34584.17,3,2128.03,1.89
2024,6,Q2,Europe,AI Consulting,79925.08,40190.89,39734.19,49.71,18,3,1,346,9.07,33.9,18,20839.51,0,4440.28,3.85
2024,6,Q2,Europe,AI Education,11653.34,5705.9,5947.44,51.04,32,10,1,120,7.87,36.9,54,6053.31,1,364.17,4.14
2024,6,Q2,Europe,AI Hardware,18663.2,10813.23,7849.97,42.06,12,6,1,18,7.47,25.9,23,13589.69,0,1555.27,5.2
2024,6,Q2,Latin America,AI Consulting,68719.85,40103.55,28616.3,41.64,11,4,0,403,8.85,47.9,11,13267.11,0,6247.26,3.59
2024,6,Q2,Latin America,AI Education,6559.49,2780.34,3779.15,57.61,31,6,1,64,7.97,25.2,50,6066.7,1,211.6,4.73
2024,6,Q2,Latin America,AI Hardware,13060.92,9615.01,3445.91,26.38,5,2,0,10,8.13,38.2,1,5770.62,0,2612.18,1.86
2024,6,Q2,Latin America,AI Platform,93147.67,45125.83,48021.84,51.55,49,21,2,2651,8.19,35.6,69,18346.11,3,1900.97,4.69
2024,6,Q2,North America,AI Consulting,128803.14,81188.36,47614.77,36.97,20,6,1,640,8.69,39.5,15,23432.67,2,6440.16,3.87
2024,6,Q2,North America,AI Education,14485.21,6193.2,8292.01,57.24,62,10,5,136,8.31,34.3,81,10882.4,1,233.63,7.68
2024,6,Q2,North America,AI Hardware,26473.42,15089.15,11384.27,43.0,10,4,0,27,7.23,25.4,19,11401.62,1,2647.34,3.29
2024,6,Q2,North America,AI Platform,141405.49,70562.37,70843.12,50.1,105,21,4,3492,8.64,45.2,106,35554.95,3,1346.72,3.69
2024,7,Q3,Asia-Pacific,AI Education,13324.14,6637.25,6686.89,50.19,46,12,2,113,8.08,43.7,71,10736.09,1,289.66,3.68
2024,7,Q3,Asia-Pacific,AI Hardware,19254.17,11764.66,7489.5,38.9,13,2,1,19,7.71,39.2,15,11433.72,0,1481.09,4.68
2024,7,Q3,Europe,AI Consulting,83245.15,39874.31,43370.84,52.1,19,5,0,344,8.79,41.5,10,15179.14,0,4381.32,1.84
2024,7,Q3,Europe,AI Education,15329.6,5496.04,9833.56,64.15,49,8,3,173,8.35,30.6,69,7299.73,1,312.85,5.15
2024,7,Q3,Europe,AI Hardware,14234.76,8931.05,5303.71,37.26,9,1,0,14,7.86,28.8,10,9993.09,0,1581.64,2.45
2024,7,Q3,Europe,AI Platform,129424.41,49976.98,79447.42,61.39,83,15,2,3669,8.52,41.2,94,40209.75,6,1559.33,2.51
2024,7,Q3,Latin America,AI Consulting,51084.25,28553.29,22530.97,44.11,11,1,0,244,8.91,51.9,10,11103.92,0,4644.02,2.39
2024,7,Q3,Latin America,AI Education,6826.75,2456.96,4369.8,64.01,24,6,1,81,8.04,38.0,36,6258.86,4,284.45,4.85
2024,7,Q3,Latin America,AI Hardware,9909.8,6061.43,3848.37,38.83,6,1,0,11,7.49,30.5,10,7029.51,0,1651.63,3.95
2024,7,Q3,Latin America,AI Platform,94118.05,45307.43,48810.62,51.86,62,10,1,2610,8.32,34.2,79,25093.62,2,1518.03,0.87
2024,7,Q3,North America,AI Education,14634.14,6383.61,8250.53,56.38,63,12,2,174,8.54,42.4,74,11724.88,3,232.29,3.92
2024,7,Q3,North America,AI Hardware,22368.83,12367.47,10001.36,44.71,12,4,1,20,7.77,32.9,16,12122.52,0,1864.07,4.68
2024,8,Q3,Asia-Pacific,AI Consulting,95888.69,58293.35,37595.34,39.21,19,5,1,547,8.91,52.6,18,23583.46,0,5046.77,4.18
2024,8,Q3,Asia-Pacific,AI Education,18275.27,7971.93,10303.35,56.38,48,14,1,195,8.21,43.5,61,7960.08,3,380.73,2.83
2024,8,Q3,Asia-Pacific,AI Platform,169375.79,60722.69,108653.1,64.15,83,11,2,5612,8.51,33.1,84,36649.34,3,2040.67,2.52
2024,8,Q3,Europe,AI Consulting,89376.51,42191.83,47184.68,52.79,14,3,0,438,9.09,52.9,11,22033.35,1,6384.04,3.14
2024,8,Q3,Europe,AI Education,13980.2,5697.51,8282.69,59.25,31,8,2,144,8.64,50.3,37,8013.2,1,450.97,6.95
2024,8,Q3,Europe,AI Hardware,12184.91,8047.29,4137.62,33.96,10,2,1,14,7.25,23.4,13,13968.59,1,1218.49,6.74
